timestamp,text,crisis_type,urgency_label
2024-03-04T07:52:41.000Z,"Scientists try to resurrect almost extinct, millions of years-old tree, by replanting in secret locations https://greenstories.co.in/scientists-resurrect-almost-extinct-years-tree/… #climate, #environment, #gardens,  #gngagritech, #greenstories, #livingfossils, #plants, #replanting, #scientists, #tree, #wildfires, #wildlife,",Wildfire,
2024-03-01T07:04:12.000Z,"#NP: #NowPlaying:  

The Tornadoes - 'Charge Of The Tornadoes' (2005)  

cd2384 #playall #playallyourcdsagain #playallyouralbumsagain #albumcollection #Tornadoes",Tornado,
2024-03-03T15:41:20.000Z,"We don’t inherit the earth 
from our ancestors, 
we borrow it from 
our children. 
Native American proverb #ClimateCrisis #CleanAirWater #ExtremeWeather #PlasticPollution #WildFires #Drought #SeaLevelsRising  #WarDamagePollution  #Immigration #OilSpills #FoodInsecurity",Wildfire,
2024-03-04T10:09:42.000Z,Use #water sparingly#SriLanka #droughthttps://tinyurl.com/3ma37j93,Drought,
2024-02-26T04:58:21.000Z,Alberta's Brutal Water Reckoning  #water #Alberta #drought,Drought,
2024-03-02T00:10:11.000Z,Video Shows Escaped Goats Evading Police In Texas Neighborhood #WildFire #WildFire #WildFires #WildFireSmoke #WildLand [Video] Officers helped wrangle the herd as the group roamed the streets of Arlington in a wild ...,Wildfire,
2024-03-03T16:41:52.000Z,"ALERT | New lawsuit accuses utility company of causing Texas wildfire, report says https://chron.com/news/houston-texas/article/texas-wildfire-cause-18700272.php…#SmokehouseCreek #amarillo #dallas #houston#wildfires",Wildfire,
2024-02-25T19:19:19.000Z,"#Severe Weather Warning Thunderstorms, #TornadoesHail, Heavy Rainfalls, Heavy Snowfalls, Very Strong Wind, Damaging Winds https://ventusky.com/?p=39.2;-87.5;4&l=satellite&w=strong…https://ventusky.com/?p=39.0;-88.2;4&l=radar&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=cape&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=rain-3h&w=strong…https://ventusky.com/?p=38.0;-88.0;4&l=gust&w=strong…",Tornado,
2024-03-04T07:59:03.000Z,"2.7 magnitude #earthquake. 39 km from #Mentone, TX, United States http://earthquaketrack.com/quakes/2024-03-04-07-18-24-utc-2-7-5…",Earthquake,
2024-02-29T01:00:01.000Z,Get Picks and Betting information for March Madness at http://TheCashmanwins.com/subscribeWe are 22-8 in March CBB the past 2 seasons.#ChapelHill #TarHeels #NCState #WinstonSalem #WakeForest #Panthers #Hurricanes #Davidson #Durham,Hurricane,
2024-02-26T22:17:32.000Z,Help the AB WPACs celebrate World Water Day for the 3rd Annual WPAC Collaborative Web Event on Mar 22! Register for the event on Eventbrite to join the conversation!https://eventbrite.ca/e/world-water-day-with-albertas-wpacs-tickets-827699931777?aff=ebdshpsearchautocomplete… #abwater #worldwaterday #wwd #peace #drought #conversation #perspective,Drought,
2024-03-04T09:39:03.000Z,"#Indonesia #Earthquake #Forecast 4 - 10 March 2024

The default model of #Quantectum forecasts that the TOTAL field values of shear traction in the coming week will be the highest in:

·  #Sumatra, Eastern #Papua New Guinea

· From central #Philippines to #Java due to the…",Earthquake,
2024-03-01T00:01:03.000Z,#NHL#Hurricanes vs #BlueJackets#CauseChaos #CBJ,Hurricane,
2024-03-04T06:29:50.000Z,"A magnitude 5.4 earthquake took place 32km NNW of Cholpon-Ata, Kyrgyzstan at 06:22 UTC (8 minutes ago). The depth was 10km and was reported by GFZ. #earthquake #earthquakes #Cholpon-Ata #Kyrgyzstan",Earthquake,
2024-03-04T05:42:37.000Z,#Earthquake (#भूकंप) M3.0 strikes 20 km E of #Shillong (#India) 42 min ago. More info:,Earthquake,
2024-03-03T16:41:52.000Z,"ALERT | New lawsuit accuses utility company of causing Texas wildfire, report says https://chron.com/news/houston-texas/article/texas-wildfire-cause-18700272.php…#SmokehouseCreek #amarillo #dallas #houston#wildfires",Wildfire,
2024-03-03T22:06:30.000Z,Caption contest: Panhandle wildfires https://dallasnews.com/opinion/commentary/2024/03/03/#captioncontest… -#Texaspanhandle-#wildfires/ Enter by emailing: captioncontest@dallasnews.com,Wildfire,
2024-02-24T08:29:09.000Z,this is insanity!! #drought #wildfireThreats #ucpFail our prov is in horrible shape with HarperCons' greed in charge of decision making...this is disgusting! #mountainsnotcoal #abpoli #noplanetB,Drought,
2024-02-27T05:18:23.000Z,"New YT Video

Timberborn Update 5 Ep.29https://youtu.be/yL-nBsBYSNE#timberborn #builder #fun #beavers #Farming #tree #trees #water #UPDATE #DAM #Drought #timber #Gaming #letsplay #steam #YouTuber #youtube #VIDEO #rivers #Robots #Robot #Robotics #wood #civilization #update5 #brige",Drought,
2024-03-01T23:53:53.000Z,"#JoeBiden accidentally confirms #directedenergyweapons are the cause of #wildfires by saying you should have the #right_roof (a #BLUE #ROOF!)! / #DEW #EnergyWeapons #Mauifires, #Lahainafire #TexasWildfires #SmokehouseCreekFire #TexasPanhandlewildfires",Wildfire,
2024-02-26T14:15:20.000Z,"#Drought increasingly affects populations, #ecosystems, #food+#energy security around the, & can drive #migration & #conflict #WaterConvention & partners gather countries, basin orgs & international expertise to support cooperation in shared basins, home to 3bn+ people",Drought,
2024-02-28T01:09:00.000Z,"Get $20 off of your first ticket purchase at SeatGeek! Use code ""SKEWCAR"" at checkout!

SeatGeek offers the BEST DEALS on all tickets from NFL, NASCAR, F1, NHL, NBA, IndyCar, #Senators, #Wild, #Hurricanes tickets & other eventshttp://seatgeek.com",Hurricane,
2024-03-04T08:41:06.000Z,"USGS reports a M1.77 earthquake, 19 km NW of Parkfield, CA on 3/4/24 @ 8:38:48 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011586…#earthquake",Earthquake,
2024-03-01T03:10:47.000Z,Am heading home today. Some of the houses have collapsed in my village. #floods.,Flood,
2024-02-29T18:47:01.000Z,"Feed them
Water them
Cherish them
Protect them
Save them#birds#insects #insectensterben #insekten #artensterben #drought #Duerre#bienen #hummeln",Drought,
2024-03-03T18:25:51.000Z,"More footage of the flooding due to heavy rainfall in Corrientes, Corrientes Province, Argentina  
| 3 March 2024 |#floods #flooding #Argentina #Corrientes",Flood,
2024-02-29T13:34:26.000Z,"1/ #Drought conditions in the western U.S., as of Feb. 27:",Drought,
2024-02-28T08:22:54.000Z,Hoa kỳ News 9: 27/2/2024https://youtube.com/watch?v=H4FIuYzTFt4…#tintuc #tinbuoisang #unv #news #nguoiviet #tinhoaky #andynguyen #Unvtinbuoisang#tintuctiengvie #vietnamese #rain #weather #flooding #winterstorm #rain #tornadoes #Snow,Tornado,
2024-03-03T21:59:24.000Z,#wildfires #Texas,Wildfire,
2024-02-24T21:23:44.000Z,Mike #Drought quits on the team in the 4th inning,Drought,
2024-03-04T04:12:00.000Z,"What Time Is It?
Miki Maynard
Cast away your burdens and come dance the dance of life with Mehttps://conta.cc/2SeoquS#maui #In-N-Out #texas #RandPaulForSenateLeader #breaking #BibleStudy #purpose #davismsd #davisdms #weather #floods #revival",Flood,
2024-03-03T07:14:27.000Z,"Rising temperatures, winds and dry air hamper firefighting #Texas #wildfire #drought #climatechange",Drought,
2024-02-29T07:37:31.000Z,"#climate: 2022: worst #drought in 200 years hit the Po, Italy’s longest river - forms the lifeblood of a complex web of canals  which serve as the paddy fields’ main source of #irrigation. That year, Italy lost 26,000 hectares of #rice fields,",Drought,
2024-02-28T09:02:20.000Z,Persistent drought harms North African crops: MARS#drought #north #africa #cropsRead more:https://agricensus.com/Article/Persistent-drought-harms-North-African-crops-MARS-33771.html…,Drought,
2024-03-04T08:03:18.000Z,"A magnitude 5 earthquake took place 111km NNW of Kyzyl-Suu, Kyrgyzstan at 07:54 UTC (9 minutes ago). The depth was 7km and was reported by EMSC. #earthquake #earthquakes #Kyzyl-Suu #Kyrgyzstan",Earthquake,
2024-03-04T06:13:27.000Z,"#Earthquake M4.9 strikes 876 km SE of #Grytviken (S. Georgia, S. Sandwich Is.) 16 min ago. More info:",Earthquake,
2024-03-04T09:51:32.000Z,#Earthquake (#deprem) M2.1 strikes 30 km E of #Elbistan (#Turkey) 8 min ago. More info:,Earthquake,
2024-03-03T16:53:48.000Z,"Fencing supplies are a huge need at the moment, please consider helping in any way you can! #Panhandle #wildfires",Wildfire,
2024-03-03T17:03:27.000Z,#LakeMead #Drought #ColoradoRiver #HooverDam #LasVegas*Please note reporting time is lagging 2 hours behind ‘normal’ today.,Drought,
2024-03-04T07:24:59.000Z,#Earthquake (#σεισμός) M2.7 strikes 23 km NW of #Argostólion (#Greece) 2 min ago. More info:,Earthquake,
2024-03-04T06:21:06.000Z,"USGS reports a M0.44 earthquake, 4 km W of Cobb, CA on 3/4/24 @ 6:18:46 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011556…#earthquake",Earthquake,
2024-02-27T15:31:45.000Z,Putting the #drought in the Amazon in perspective... here's an article that some of my ag friends maybe haven't seen,Drought,
2024-03-01T00:23:56.000Z,"AQUA BURN

From: REPOSE - Morning Meditations
- Edition of 100
- PNG format
- 12 Tezos
- Credit cards welcome#wildfires #sunrise #arizona",Wildfire,
2024-02-29T05:47:32.000Z,"Donations Needed as #Farmers, #Ranchers Begin Recovery From #Texas #Wildfires - Texas fires now over 1 million acres. Read about some of the impact to communities and #livestock, why the fires were so bad, and what you can do to help with donations.",Wildfire,
2024-02-26T20:57:14.000Z,"Valley school officials host natural disaster preparation event for students #Wildfire #Drought #Earthquake #EmergencyPreparedness #Flood [Video] The first hours during a natural disaster can make a difference in saving lives, which is why school…",Drought,
2024-03-02T13:05:24.000Z,2 dead as largest wildfire in Texas history explodes past 1 million acres #Wildfires this early in the year!https://accuweather.com/en/weather-news/2-dead-as-largest-wildfire-in-texas-history-explodes-past-1-million-acres/1626086… via ,Wildfire,
2024-03-04T07:52:41.000Z,"Scientists try to resurrect almost extinct, millions of years-old tree, by replanting in secret locations https://greenstories.co.in/scientists-resurrect-almost-extinct-years-tree/… #climate, #environment, #gardens,  #gngagritech, #greenstories, #livingfossils, #plants, #replanting, #scientists, #tree, #wildfires, #wildlife,",Wildfire,
2024-03-04T08:17:35.000Z,Event wrap-up: today a M5.0 #earthquake (#землетрясение) hit #Karakol (#Kyrgyzstan) at 13:54:34 local time (UTC 07:54:34). Shaking was felt over 300km by approximately 5M people in Kazakhstan.,Earthquake,
2024-03-04T04:40:33.000Z,"#ClimateChange is setting the stage for fast-spreading, destructive #wildfires. https://cnn.com/2024/03/03/climate/texas-wildfires-climate-change…",Wildfire,
2024-03-04T09:14:58.000Z,Preliminary info: #earthquake (#sismo) about 40 km W of #Coquimbo (#Chile) 2 min ago (local time 06:13:09)MAGNITUDE NOT AVAILABLE YETUpdates at:https://emsc-csem.org/lastquake/how_it_works/lastquake_app/…https://m.emsc.euhttps://emsc-csem.org,Earthquake,
2024-02-26T14:09:06.000Z,"Nature's Fury Unleashed: Floods Ravage Southeastern Peru, Leaving Thousands in Peril#Peru #IñapariCity #Tahuamanu #Flooding #Floods #Rainfall #Rain #BNN https://bnnbreaking.com/weather/natures-fury-unleashed-floods-ravage-southeastern-peru-leaving-thousands-in-peril…",Flood,
2024-03-02T15:24:45.000Z,Powerful storm in California and Nevada shuts interstate and dumps snow on mountains #Weather #Wildfires #Drought #Storms #Rain #Snow #Mudslides #FEMA #California #CalFire #LosAngeles #SanFrancisco #RicesFire #MarshFire #McKinneyFire #Evacuations,Drought,
2024-02-26T20:44:55.000Z,"Attention #SanDiego residents and businesses affected by the #floods.  is here to help. The Business Recovery Center is now open at Southwestern College, 800 National City Blvd. We welcome residents and businesses on weekdays, 8:30 am. to 5:00 pm.",Flood,
2024-02-26T19:15:18.000Z,Parts of #Texas under Red Flag Warning from the  amid dry conditions: http://atty.es/hLUq50QHjJ2 #drought #wildfire,Drought,
2024-03-03T19:27:49.000Z,"Wildfires ravage cattle country, threatening Texas’ agriculture economy https://texastribune.org/2024/03/01/texas-panhandle-wildfires-livestock-agriculture-economy/?utm_campaign=trib-social-buttons&utm_source=twitter&utm_medium=social…   

TX Ag Commish had discounted #wildfires impact on TX economy so #GOP can blame #Bidenomics for any spike in food prices   ",Wildfire,
2024-02-25T03:08:45.000Z,The Lethbridge Hurricanes fell 2-1 to the Edmonton Oil Kings Friday night. #LocalSports #Hurricanes #LNN #YQL,Hurricane,
2024-02-27T23:21:51.000Z,#Tornadowatch has been issued until 10pm CST for Northern #Illinois Eastern #iowa Southeastern #wisconsin southwestern #LakeMichigan & northwestern #indiana. With a few #tornadoes likely with a couple intense tornadoes possible. Widespread large hail and isolated very large hail…,Tornado,
2024-03-01T13:02:27.000Z,"#Bananal Island, in the #Brazilian state of Tocantins, is one of the largest – if not the largest – river islands in the world.#Droughts, #floods, soil erosion and the silting of the Javaé and Formoso rivers and their tributaries have led to food insecurity for these tribes",Flood,
2024-03-02T23:57:00.000Z,"#Wildfires in #Texas: Along with being able to make donations at H-E-B and some other stores, here are other places accepting contributions to aid in the Panhandle fires recovery.#TxFire #philanthropy #SmokehouseCreekFire",Wildfire,
2024-02-28T02:00:13.000Z," 
""Several large #wildfires ignited under warm, dry and windy conditions across the Texas #Panhandle,"" the agency said on social media. ""Today, strong winds will likely impact these wildfires and the potential for new ignitions…",Wildfire,
2024-03-01T12:53:55.000Z,https://youtu.be/QYbTpJVeL0E?si=sLI7xeEbHc0mo9Tm…Brings me back memories of  blasts happening during  during  's regime.#Drought #Bombblast as soon as  comes to power...,Drought,
2024-03-01T00:40:47.000Z,"Just a tiny speck of Iowa not in #drought. Can you spot it? It won't be there next week as we watch the planet roar passed 2.0 C. We see the effects in Iowa where we've had 14 days of winter, and 65 days of April or warmer. What will our children think of us? #ActOnClimate",Drought,
2024-02-28T12:48:50.000Z,"Last year, thousands of families lost their property and livestock to #floods in the Somali region.

To support the affected families, UNHCR, in partnership with local NGO - PAPDA - distributed cash to 5,681 individuals in Liben zone, #Somali region .",Flood,
2024-03-04T08:50:12.000Z,Crews battling massive Texas #Wildfires get a crucial opportunity to contain flames as cool air and gentler #Winds arrive Monday - CNN http://dlvr.it/T3ZfJS,Wildfire,
2024-03-01T16:54:57.000Z,Days since Kaizer Chiefs last won a trophy. Days since winning Nedbank Cup Days since winning the MTN8  Days since winning the Telkom Knockout#Drought,Drought,
2024-03-03T10:25:51.000Z,Monster #California #USA storm heading our way but will it bring relief to #wildfires in #Texas first?: #Blizzard conditions expected to dump up to 10 feet of #snow before exiting and heading east toward our region on Monday.,Wildfire,
2024-03-04T08:24:07.000Z,#Earthquake (#σεισμός) M2.3 strikes 26 km N of #Argostólion (#Greece) 2 min ago. More info:,Earthquake,
